"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-16","8 day ahead inc death",2020-05-24,"Belgium","quantile",0.025,44
"2020-05-16","9 day ahead inc death",2020-05-25,"Belgium","quantile",0.025,41
"2020-05-16","10 day ahead inc death",2020-05-26,"Belgium","quantile",0.025,39
"2020-05-16","11 day ahead inc death",2020-05-27,"Belgium","quantile",0.025,36
"2020-05-16","12 day ahead inc death",2020-05-28,"Belgium","quantile",0.025,33
"2020-05-16","13 day ahead inc death",2020-05-29,"Belgium","quantile",0.025,31
"2020-05-16","14 day ahead inc death",2020-05-30,"Belgium","quantile",0.025,29
"2020-05-16","15 day ahead inc death",2020-05-31,"Belgium","quantile",0.025,27
"2020-05-16","16 day ahead inc death",2020-06-01,"Belgium","quantile",0.025,26
"2020-05-16","17 day ahead inc death",2020-06-02,"Belgium","quantile",0.025,25
"2020-05-16","18 day ahead inc death",2020-06-03,"Belgium","quantile",0.025,23
"2020-05-16","19 day ahead inc death",2020-06-04,"Belgium","quantile",0.025,22
"2020-05-16","20 day ahead inc death",2020-06-05,"Belgium","quantile",0.025,20
"2020-05-16","21 day ahead inc death",2020-06-06,"Belgium","quantile",0.025,19
"2020-05-16","22 day ahead inc death",2020-06-07,"Belgium","quantile",0.025,17
"2020-05-16","23 day ahead inc death",2020-06-08,"Belgium","quantile",0.025,16
"2020-05-16","24 day ahead inc death",2020-06-09,"Belgium","quantile",0.025,15
"2020-05-16","25 day ahead inc death",2020-06-10,"Belgium","quantile",0.025,14
"2020-05-16","26 day ahead inc death",2020-06-11,"Belgium","quantile",0.025,12.975
"2020-05-16","27 day ahead inc death",2020-06-12,"Belgium","quantile",0.025,12
"2020-05-16","28 day ahead inc death",2020-06-13,"Belgium","quantile",0.025,11
"2020-05-16","1 day ahead inc death",2020-05-17,"Belgium","quantile",0.975,94
"2020-05-16","2 day ahead inc death",2020-05-18,"Belgium","quantile",0.975,89
"2020-05-16","3 day ahead inc death",2020-05-19,"Belgium","quantile",0.975,85
"2020-05-16","4 day ahead inc death",2020-05-20,"Belgium","quantile",0.975,81
"2020-05-16","5 day ahead inc death",2020-05-21,"Belgium","quantile",0.975,78
"2020-05-16","6 day ahead inc death",2020-05-22,"Belgium","quantile",0.975,75
"2020-05-16","7 day ahead inc death",2020-05-23,"Belgium","quantile",0.975,73
"2020-05-16","8 day ahead inc death",2020-05-24,"Belgium","quantile",0.975,70
"2020-05-16","9 day ahead inc death",2020-05-25,"Belgium","quantile",0.975,67
"2020-05-16","10 day ahead inc death",2020-05-26,"Belgium","quantile",0.975,63
"2020-05-16","11 day ahead inc death",2020-05-27,"Belgium","quantile",0.975,59
"2020-05-16","12 day ahead inc death",2020-05-28,"Belgium","quantile",0.975,55
"2020-05-16","13 day ahead inc death",2020-05-29,"Belgium","quantile",0.975,52
"2020-05-16","14 day ahead inc death",2020-05-30,"Belgium","quantile",0.975,50
"2020-05-16","15 day ahead inc death",2020-05-31,"Belgium","quantile",0.975,48
"2020-05-16","16 day ahead inc death",2020-06-01,"Belgium","quantile",0.975,46.025
"2020-05-16","17 day ahead inc death",2020-06-02,"Belgium","quantile",0.975,45.025
"2020-05-16","18 day ahead inc death",2020-06-03,"Belgium","quantile",0.975,43
"2020-05-16","19 day ahead inc death",2020-06-04,"Belgium","quantile",0.975,41
"2020-05-16","20 day ahead inc death",2020-06-05,"Belgium","quantile",0.975,39
"2020-05-16","21 day ahead inc death",2020-06-06,"Belgium","quantile",0.975,37
"2020-05-16","22 day ahead inc death",2020-06-07,"Belgium","quantile",0.975,35
"2020-05-16","23 day ahead inc death",2020-06-08,"Belgium","quantile",0.975,32.025
"2020-05-16","24 day ahead inc death",2020-06-09,"Belgium","quantile",0.975,31
"2020-05-16","25 day ahead inc death",2020-06-10,"Belgium","quantile",0.975,29
"2020-05-16","26 day ahead inc death",2020-06-11,"Belgium","quantile",0.975,28
"2020-05-16","27 day ahead inc death",2020-06-12,"Belgium","quantile",0.975,26.025
"2020-05-16","28 day ahead inc death",2020-06-13,"Belgium","quantile",0.975,25
"2020-05-16","1 wk ahead inc death",2020-05-17,"Belgium","point",NA,445.403
"2020-05-16","2 wk ahead inc death",2020-05-24,"Belgium","point",NA,312.43
"2020-05-16","3 wk ahead inc death",2020-05-31,"Belgium","point",NA,214.47
"2020-05-16","4 wk ahead inc death",2020-06-07,"Belgium","point",NA,138.568
"2020-05-16","1 wk ahead inc death",2020-05-17,"Belgium","quantile",0.025,376
"2020-05-16","2 wk ahead inc death",2020-05-24,"Belgium","quantile",0.025,253
"2020-05-16","3 wk ahead inc death",2020-05-31,"Belgium","quantile",0.025,162
"2020-05-16","4 wk ahead inc death",2020-06-07,"Belgium","quantile",0.025,97.975
"2020-05-16","1 wk ahead inc death",2020-05-17,"Belgium","quantile",0.975,575
"2020-05-16","2 wk ahead inc death",2020-05-24,"Belgium","quantile",0.975,416
"2020-05-16","3 wk ahead inc death",2020-05-31,"Belgium","quantile",0.975,299.05
"2020-05-16","4 wk ahead inc death",2020-06-07,"Belgium","quantile",0.975,206.05
