"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-16","1 day ahead inc death",2020-05-17,"Belgium","quantile",0.025,22
"2020-05-16","2 day ahead inc death",2020-05-18,"Belgium","quantile",0.025,21
"2020-05-16","3 day ahead inc death",2020-05-19,"Belgium","quantile",0.025,19
"2020-05-16","4 day ahead inc death",2020-05-20,"Belgium","quantile",0.025,17
"2020-05-16","5 day ahead inc death",2020-05-21,"Belgium","quantile",0.025,16
"2020-05-16","6 day ahead inc death",2020-05-22,"Belgium","quantile",0.025,15
"2020-05-16","7 day ahead inc death",2020-05-23,"Belgium","quantile",0.025,14
"2020-05-16","8 day ahead inc death",2020-05-24,"Belgium","quantile",0.025,13
"2020-05-16","9 day ahead inc death",2020-05-25,"Belgium","quantile",0.025,12
"2020-05-16","10 day ahead inc death",2020-05-26,"Belgium","quantile",0.025,11
"2020-05-16","11 day ahead inc death",2020-05-27,"Belgium","quantile",0.025,10
"2020-05-16","12 day ahead inc death",2020-05-28,"Belgium","quantile",0.025,9
"2020-05-16","13 day ahead inc death",2020-05-29,"Belgium","quantile",0.025,9
"2020-05-16","14 day ahead inc death",2020-05-30,"Belgium","quantile",0.025,8
"2020-05-16","15 day ahead inc death",2020-05-31,"Belgium","quantile",0.025,8
"2020-05-16","16 day ahead inc death",2020-06-01,"Belgium","quantile",0.025,7
"2020-05-16","17 day ahead inc death",2020-06-02,"Belgium","quantile",0.025,7
"2020-05-16","18 day ahead inc death",2020-06-03,"Belgium","quantile",0.025,6
"2020-05-16","19 day ahead inc death",2020-06-04,"Belgium","quantile",0.025,6
"2020-05-16","20 day ahead inc death",2020-06-05,"Belgium","quantile",0.025,5
"2020-05-16","21 day ahead inc death",2020-06-06,"Belgium","quantile",0.025,5
"2020-05-16","22 day ahead inc death",2020-06-07,"Belgium","quantile",0.025,5
"2020-05-16","23 day ahead inc death",2020-06-08,"Belgium","quantile",0.025,5
"2020-05-16","24 day ahead inc death",2020-06-09,"Belgium","quantile",0.025,4
"2020-05-16","25 day ahead inc death",2020-06-10,"Belgium","quantile",0.025,4
"2020-05-16","26 day ahead inc death",2020-06-11,"Belgium","quantile",0.025,4
"2020-05-16","27 day ahead inc death",2020-06-12,"Belgium","quantile",0.025,4
"2020-05-16","28 day ahead inc death",2020-06-13,"Belgium","quantile",0.025,3
"2020-05-16","1 day ahead inc death",2020-05-17,"Belgium","quantile",0.975,107
"2020-05-16","2 day ahead inc death",2020-05-18,"Belgium","quantile",0.975,102
"2020-05-16","3 day ahead inc death",2020-05-19,"Belgium","quantile",0.975,99
"2020-05-16","4 day ahead inc death",2020-05-20,"Belgium","quantile",0.975,95
"2020-05-16","5 day ahead inc death",2020-05-21,"Belgium","quantile",0.975,91
"2020-05-16","6 day ahead inc death",2020-05-22,"Belgium","quantile",0.975,88
"2020-05-16","7 day ahead inc death",2020-05-23,"Belgium","quantile",0.975,84
"2020-05-16","8 day ahead inc death",2020-05-24,"Belgium","quantile",0.975,81
"2020-05-16","9 day ahead inc death",2020-05-25,"Belgium","quantile",0.975,78
"2020-05-16","10 day ahead inc death",2020-05-26,"Belgium","quantile",0.975,75
"2020-05-16","11 day ahead inc death",2020-05-27,"Belgium","quantile",0.975,73
"2020-05-16","12 day ahead inc death",2020-05-28,"Belgium","quantile",0.975,70
"2020-05-16","13 day ahead inc death",2020-05-29,"Belgium","quantile",0.975,68
"2020-05-16","14 day ahead inc death",2020-05-30,"Belgium","quantile",0.975,66
"2020-05-16","15 day ahead inc death",2020-05-31,"Belgium","quantile",0.975,63
"2020-05-16","16 day ahead inc death",2020-06-01,"Belgium","quantile",0.975,61
"2020-05-16","17 day ahead inc death",2020-06-02,"Belgium","quantile",0.975,59
"2020-05-16","18 day ahead inc death",2020-06-03,"Belgium","quantile",0.975,58
"2020-05-16","19 day ahead inc death",2020-06-04,"Belgium","quantile",0.975,56
"2020-05-16","20 day ahead inc death",2020-06-05,"Belgium","quantile",0.975,55
"2020-05-16","21 day ahead inc death",2020-06-06,"Belgium","quantile",0.975,54
"2020-05-16","22 day ahead inc death",2020-06-07,"Belgium","quantile",0.975,53
"2020-05-16","23 day ahead inc death",2020-06-08,"Belgium","quantile",0.975,52
"2020-05-16","24 day ahead inc death",2020-06-09,"Belgium","quantile",0.975,52
"2020-05-16","25 day ahead inc death",2020-06-10,"Belgium","quantile",0.975,51
"2020-05-16","26 day ahead inc death",2020-06-11,"Belgium","quantile",0.975,51
"2020-05-16","27 day ahead inc death",2020-06-12,"Belgium","quantile",0.975,50
"2020-05-16","28 day ahead inc death",2020-06-13,"Belgium","quantile",0.975,50
"2020-05-16","1 wk ahead inc death",2020-05-17,"Belgium","point",NA,350
"2020-05-16","2 wk ahead inc death",2020-05-24,"Belgium","point",NA,245
"2020-05-16","3 wk ahead inc death",2020-05-31,"Belgium","point",NA,182
"2020-05-16","4 wk ahead inc death",2020-06-07,"Belgium","point",NA,140
"2020-05-16","1 wk ahead inc death",2020-05-17,"Belgium","quantile",0.025,124
"2020-05-16","2 wk ahead inc death",2020-05-24,"Belgium","quantile",0.025,72
"2020-05-16","3 wk ahead inc death",2020-05-31,"Belgium","quantile",0.025,44
"2020-05-16","4 wk ahead inc death",2020-06-07,"Belgium","quantile",0.025,29
"2020-05-16","1 wk ahead inc death",2020-05-17,"Belgium","quantile",0.975,666
"2020-05-16","2 wk ahead inc death",2020-05-24,"Belgium","quantile",0.975,511
"2020-05-16","3 wk ahead inc death",2020-05-31,"Belgium","quantile",0.975,406
"2020-05-16","4 wk ahead inc death",2020-06-07,"Belgium","quantile",0.975,359
